"Gene","Genome","Taxonomy","Product","Cluster","Totals","Phylum"
"Ga0164297_111026691_GEODES058","Ga0164297_11102669","None","Leucine rich repeat C-terminal domain-containing protein/Leucine rich repeat C-terminal domain-containing protein",5,218411.206017769,"Unclassified"
"Ga0164297_111042151_GEODES058","Ga0164297_11104215","None","RDD family protein",14,8543.99261609021,"Unclassified"
"Ga0164297_111050341_GEODES058","Ga0164297_11105034","None","hypothetical protein",8,13498.0466829537,"Unclassified"
"Ga0164297_111059481_GEODES058","Ga0164297_11105948","None","hypothetical protein",2,345333.980648923,"Unclassified"
"Ga0164297_111062031_GEODES058","Ga0164297_11106203","None","hypothetical protein",11,35845.7748390531,"Unclassified"
"Ga0164297_111066151_GEODES058","Ga0164297_11106615","NO CLASSIFICATION MH","stearoyl-CoA desaturase (delta-9 desaturase)",23,10638.2019654753,"Unclassified"
"Ga0164297_111067302_GEODES058","Ga0164297_11106730","None","hypothetical protein",2,8412.36146604876,"Unclassified"
"Ga0164297_111078001_GEODES058","Ga0164297_11107800","None","hypothetical protein",2,199398.174155931,"Unclassified"
"Ga0164297_111095691_GEODES058","Ga0164297_11109569","None","hypothetical protein",5,15909.0981456653,"Unclassified"
"Ga0164297_111096411_GEODES058","Ga0164297_11109641","NO CLASSIFICATION MH","hypothetical protein",1,44741.2066892994,"Unclassified"
"Ga0164297_111104041_GEODES058","Ga0164297_11110404","NO CLASSIFICATION MH","formate dehydrogenase",14,13235.9477840212,"Unclassified"
"Ga0164297_111115301_GEODES058","Ga0164297_11111530","None","hypothetical protein",2,187830.092832231,"Unclassified"
"Ga0164297_111116791_GEODES058","Ga0164297_11111679","None","hypothetical protein",12,41264.5794790423,"Unclassified"
"Ga0164297_111141431_GEODES058","Ga0164297_11114143","None","hypothetical protein",8,11215.269073485,"Unclassified"
"Ga0164297_111146681_GEODES058","Ga0164297_11114668","None","hypothetical protein",12,50371.2395411374,"Unclassified"
"Ga0164297_111148621_GEODES058","Ga0164297_11114862","NO CLASSIFICATION MH","elongation factor Tu",3,1043076.93742287,"Unclassified"
"Ga0164297_111149981_GEODES058","Ga0164297_11114998","None","hypothetical protein",2,62070.5553079381,"Unclassified"
"Ga0164297_111158831_GEODES058","Ga0164297_11115883","None","hypothetical protein",12,20354.5772879118,"Unclassified"
"Ga0164297_111162871_GEODES058","Ga0164297_11116287","None","hypothetical protein",2,186128.239663495,"Unclassified"
"Ga0164297_111163131_GEODES058","Ga0164297_11116313","NO CLASSIFICATION MH","carbamoyl-phosphate synthase small subunit",5,75558.8636417274,"Unclassified"
"Ga0164297_111166721_GEODES058","Ga0164297_11116672","None","hypothetical protein",7,18420.7494623173,"Unclassified"
"Ga0164297_111166951_GEODES058","Ga0164297_11116695","NO CLASSIFICATION MH","hypothetical protein",5,171812.897908086,"Unclassified"
"Ga0164297_111170601_GEODES058","Ga0164297_11117060","NO CLASSIFICATION MH","hypothetical protein",7,50006.9525219528,"Unclassified"
"Ga0164297_111183491_GEODES058","Ga0164297_11118349","None","hypothetical protein",10,131851.339636329,"Unclassified"
"Ga0164297_111189181_GEODES058","Ga0164297_11118918","NO CLASSIFICATION MH","putative ABC transport system permease protein",2,72698.9096931933,"Unclassified"
"Ga0164297_111194751_GEODES058","Ga0164297_11119475","NO CLASSIFICATION MH","DNA polymerase",12,11528.7006054529,"Unclassified"
"Ga0164297_111203131_GEODES058","Ga0164297_11120313","None","hypothetical protein",17,26246.598327263,"Unclassified"
"Ga0164297_111205231_GEODES058","Ga0164297_11120523","NO CLASSIFICATION MH","hypothetical protein",1,185149.522745508,"Unclassified"
"Ga0164297_111245541_GEODES058","Ga0164297_11124554","None","hypothetical protein",1,48037.2369781631,"Unclassified"
"Ga0164297_111251481_GEODES058","Ga0164297_11125148","None","hypothetical protein",7,23350.8952947958,"Unclassified"
"Ga0164297_111264071_GEODES058","Ga0164297_11126407","NO CLASSIFICATION MH","hypothetical protein",13,12772.0018721412,"Unclassified"
"Ga0164297_111273821_GEODES058","Ga0164297_11127382","None","Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains",2,25994.2126196674,"Unclassified"
"Ga0164297_111281071_GEODES058","Ga0164297_11128107","None","hypothetical protein",13,15116.7420255648,"Unclassified"
"Ga0164297_111282341_GEODES058","Ga0164297_11128234","None","hypothetical protein",2,61141.487627859,"Unclassified"
"Ga0164297_111286401_GEODES058","Ga0164297_11128640","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit J",13,29418.4200427495,"Unclassified"
"Ga0164297_111291981_GEODES058","Ga0164297_11129198","None","hypothetical protein",8,18766.5534323313,"Unclassified"
"Ga0164297_111326641_GEODES058","Ga0164297_11132664","None","hypothetical protein",11,28485.8378328744,"Unclassified"
"Ga0164297_111327531_GEODES058","Ga0164297_11132753","None","hypothetical protein",5,16649.1112392921,"Unclassified"
"Ga0187842_10003599_GEODES165","Ga0187842_10003599","NO CLASSIFICATION MH","OmpA-OmpF porin, OOP family",3,30171.2593396641,"Unclassified"
"Ga0187842_100057923_GEODES165","Ga0187842_10005792","Proteobacteria;Alphaproteobacteria;","RNA polymerase primary sigma factor",2,62046.3369088248,"Proteobacteria"
"Ga0187842_10016403_GEODES165","Ga0187842_10016403","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit beta",8,14544.7299365635,"Unclassified"
"Ga0187842_10032534_GEODES165","Ga0187842_10032534","NO CLASSIFICATION MH","Membrane protease subunit, stomatin/prohibitin family, contains C-terminal Zn-ribbon domain",23,8908.44414849924,"Unclassified"
"Ga0187842_10112113_GEODES165","Ga0187842_10112113","NO CLASSIFICATION MH","glutamine synthetase",16,17395.4810482234,"Unclassified"
"Ga0187842_10210321_GEODES165","Ga0187842_10210321","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta'",12,60978.0016860033,"Unclassified"
"Ga0187842_10384671_GEODES165","Ga0187842_10384671","NO CLASSIFICATION MH","elongation factor Tu",1,27050.760088888,"Unclassified"
"Ga0187842_10397852_GEODES165","Ga0187842_10397852","NO CLASSIFICATION MH","large subunit ribosomal protein L16",5,80724.4026872226,"Unclassified"
"Ga0187842_10733061_GEODES165","Ga0187842_10733061","NO CLASSIFICATION MH","large subunit ribosomal protein L6",5,22806.9310748048,"Unclassified"
"Ga0187842_11861641_GEODES165","Ga0187842_11861641","NO CLASSIFICATION MH","Soluble lytic murein transglycosylase",12,19534.6866987892,"Unclassified"
"Ga0187842_12329321_GEODES165","Ga0187842_12329321","NO CLASSIFICATION MH","small subunit ribosomal protein S1",19,12434.9610440439,"Unclassified"
"Ga0187842_13956451_GEODES165","Ga0187842_13956451","None","hypothetical protein",8,14408.6000360739,"Unclassified"
"Ga0187842_14442661_GEODES165","Ga0187842_14442661","None","Opacity protein",3,841401.878017905,"Unclassified"
"Ga0187842_15407101_GEODES165","Ga0187842_15407101","NO CLASSIFICATION MH","large subunit ribosomal protein L4",16,15820.9300138092,"Unclassified"
"Ga0187842_15585681_GEODES165","Ga0187842_15585681","NO CLASSIFICATION MH","phage shock protein A",4,11901.4592374895,"Unclassified"
"Ga0187843_1000017635_GEODES166","Ga0187843_10000176","Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;","elongation factor G",21,29894.9937718305,"Proteobacteria"
"Ga0187843_100028816_GEODES166","Ga0187843_10002881","Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;","ketol-acid reductoisomerase",0,12626.2703454711,"Proteobacteria"
"Ga0187843_100047527_GEODES166","Ga0187843_10004752","Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Herbaspirillum;","Phasin protein",17,8257.31846446288,"Proteobacteria"
"Ga0187843_100052578_GEODES166","Ga0187843_10005257","Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pelomonas;","ferredoxin--NADP+ reductase",2,13159.4394891922,"Proteobacteria"
"Ga0187843_100085772_GEODES166","Ga0187843_10008577","Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;","DNA-directed RNA polymerase subunit alpha",6,8765.39258637985,"Proteobacteria"
"Ga0187843_100108513_GEODES166","Ga0187843_10010851","Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","Putative Zn-dependent protease, contains TPR repeats",5,14669.2140432589,"Proteobacteria"
"Ga0187843_100120821_GEODES166","Ga0187843_10012082","Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","adenosylhomocysteinase",12,10773.808634211,"Proteobacteria"
"Ga0187843_100188753_GEODES166","Ga0187843_10018875","NO CLASSIFICATION MH","23S rRNA (adenine2503-C2)-methyltransferase",23,31940.6241812244,"Unclassified"
"Ga0187843_100201483_GEODES166","Ga0187843_10020148","Proteobacteria;Betaproteobacteria;Burkholderiales;","pantoate--beta-alanine ligase",17,27589.7996406358,"Proteobacteria"
"Ga0187843_100226954_GEODES166","Ga0187843_10022695","","Killing trait domain-containing protein",1,38125.9541565705,NA
"Ga0187843_100256751_GEODES166","Ga0187843_10025675","Proteobacteria;Betaproteobacteria;Burkholderiales;","Outer membrane protein (porin)",19,267784.660864678,"Proteobacteria"
"Ga0187843_100320321_GEODES166","Ga0187843_10032032","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",8,36187.3200434235,"Unclassified"
"Ga0187843_100353884_GEODES166","Ga0187843_10035388","Proteobacteria;Betaproteobacteria;Burkholderiales;","iron complex outermembrane recepter protein",19,16768.1642472257,"Proteobacteria"
"Ga0187843_100572181_GEODES166","Ga0187843_10057218","NO CLASSIFICATION MH","ribonucleoside-diphosphate reductase alpha chain",9,30641.6805834529,"Unclassified"
"Ga0187843_100683861_GEODES166","Ga0187843_10068386","NO CLASSIFICATION MH","OmpA-OmpF porin, OOP family",7,12729.5971750465,"Unclassified"
"Ga0187843_100759371_GEODES166","Ga0187843_10075937","NO CLASSIFICATION MH","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",17,20748.4839850008,"Unclassified"
"Ga0187843_101000541_GEODES166","Ga0187843_10100054","NO CLASSIFICATION MH","adenosylhomocysteinase",13,12899.4392120953,"Unclassified"
"Ga0187843_101013511_GEODES166","Ga0187843_10101351","NO CLASSIFICATION MH","small subunit ribosomal protein S12",2,29902.8978106624,"Unclassified"
"Ga0187843_101289541_GEODES166","Ga0187843_10128954","NO CLASSIFICATION MH","Outer membrane protein (porin)",8,31743.8406253544,"Unclassified"
"Ga0187843_101537602_GEODES166","Ga0187843_10153760","NO CLASSIFICATION MH","aspartyl-tRNA synthetase",15,11474.2630156163,"Unclassified"
"Ga0187843_101545523_GEODES166","Ga0187843_10154552","NO CLASSIFICATION MH","Predicted dithiol-disulfide isomerase, DsbA family",0,13436.6287762423,"Unclassified"
"Ga0187843_101571771_GEODES166","Ga0187843_10157177","NO CLASSIFICATION MH","membrane-bound lytic murein transglycosylase D",16,9416.10641761147,"Unclassified"
"Ga0187843_101793131_GEODES166","Ga0187843_10179313","NO CLASSIFICATION MH","preprotein translocase subunit SecY",3,54509.1379798519,"Unclassified"
"Ga0187843_101882822_GEODES166","Ga0187843_10188282","NO CLASSIFICATION MH","biopolymer transport protein ExbD",16,92901.9448184539,"Unclassified"
"Ga0187843_102154161_GEODES166","Ga0187843_10215416","NO CLASSIFICATION MH","DNA-directed RNA polymerase subunit beta",14,65813.1349459998,"Unclassified"
"Ga0187843_102278352_GEODES166","Ga0187843_10227835","NO CLASSIFICATION MH","carbon-monoxide dehydrogenase small subunit",12,17747.4473222303,"Unclassified"
"Ga0187843_103308501_GEODES166","Ga0187843_10330850","NO CLASSIFICATION MH","formate dehydrogenase major subunit",11,28951.0079531357,"Unclassified"
"Ga0187843_104651371_GEODES166","Ga0187843_10465137","NO CLASSIFICATION MH","NADH-quinone oxidoreductase subunit F",7,14004.925212406,"Unclassified"
"Ga0187843_104962591_GEODES166","Ga0187843_10496259","NO CLASSIFICATION MH","large subunit ribosomal protein L2",4,15120.7867518863,"Unclassified"
"Ga0187843_105430621_GEODES166","Ga0187843_10543062","NO CLASSIFICATION MH","hypothetical protein",1,29898.9975749029,"Unclassified"
"Ga0187843_106158351_GEODES166","Ga0187843_10615835","NO CLASSIFICATION MH","hypothetical protein",16,9944.50484322447,"Unclassified"
"Ga0187843_106859771_GEODES166","Ga0187843_10685977","None","hypothetical protein",7,15688.9836523922,"Unclassified"
"Ga0187843_106889831_GEODES166","Ga0187843_10688983","NO CLASSIFICATION MH","small subunit ribosomal protein S21",1,59365.6707862868,"Unclassified"
"Ga0187843_107442331_GEODES166","Ga0187843_10744233","NO CLASSIFICATION MH","glycerol-3-phosphate dehydrogenase subunit C",1,15790.0577919562,"Unclassified"
"Ga0187843_108254031_GEODES166","Ga0187843_10825403","NO CLASSIFICATION MH","hypothetical protein",8,11991.6943411389,"Unclassified"
"Ga0187843_108969131_GEODES166","Ga0187843_10896913","NO CLASSIFICATION MH","elongation factor Tu",1,9072.32135428022,"Unclassified"
"Ga0187843_109856941_GEODES166","Ga0187843_10985694","NO CLASSIFICATION MH","glutamine synthetase",6,46580.2021600104,"Unclassified"
"Ga0187843_109916831_GEODES166","Ga0187843_10991683","NO CLASSIFICATION MH","large subunit ribosomal protein L17",21,58113.9910806449,"Unclassified"
"Ga0187843_110894091_GEODES166","Ga0187843_11089409","None","hypothetical protein",4,14944.4063029459,"Unclassified"
"Ga0187844_1000341116_GEODES167","Ga0187844_10003411","Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. Root1485;Massilia sp. Root1485;","small subunit ribosomal protein S8",5,12646.9461896699,"Proteobacteria"
"Ga0187844_100063667_GEODES167","Ga0187844_10006366","Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","Phosphate-induced protein 1 conserved region",1,48564.5758740733,"Proteobacteria"
"Ga0187844_100099162_GEODES167","Ga0187844_10009916","NO CLASSIFICATION MH","iron complex outermembrane recepter protein",7,35120.0676989165,"Unclassified"
"Ga0187844_100146254_GEODES167","Ga0187844_10014625","Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","HD-like signal output (HDOD) domain, no enzymatic activity",7,12645.9649278466,"Proteobacteria"
"Ga0187844_100228501_GEODES167","Ga0187844_10022850","Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","hypothetical protein",6,9103.06805897462,"Proteobacteria"
"Ga0187844_100275301_GEODES167","Ga0187844_10027530","NO CLASSIFICATION MH","GTP-binding protein",18,7987.84302091051,"Unclassified"
"Ga0187844_100299802_GEODES167","Ga0187844_10029980","NO CLASSIFICATION MH","HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)",12,10047.817092534,"Unclassified"
"Ga0187844_100315714_GEODES167","Ga0187844_10031571","NO CLASSIFICATION MH","hypothetical protein",4,229404.203573427,"Unclassified"
"Ga0187844_100381881_GEODES167","Ga0187844_10038188","NO CLASSIFICATION MH","succinate dehydrogenase / fumarate reductase flavoprotein subunit",5,40654.6900755512,"Unclassified"
"Ga0187844_100398941_GEODES167","Ga0187844_10039894","NO CLASSIFICATION MH","poly(3-hydroxybutyrate) depolymerase",15,65431.1976549828,"Unclassified"
"Ga0187844_100407312_GEODES167","Ga0187844_10040731","NO CLASSIFICATION MH","V8-like Glu-specific endopeptidase",2,284475.261790967,"Unclassified"
"Ga0187844_100452982_GEODES167","Ga0187844_10045298","NO CLASSIFICATION MH","phospholipase/carboxylesterase",11,46765.4461228699,"Unclassified"
"Ga0187844_100454054_GEODES167","Ga0187844_10045405","Proteobacteria;Alphaproteobacteria;","large subunit ribosomal protein L5",2,99068.5141403969,"Proteobacteria"
"Ga0187844_100488931_GEODES167","Ga0187844_10048893","Proteobacteria;Betaproteobacteria;Burkholderiales;unclassified Burkholderiales;","small subunit ribosomal protein S1",7,362662.646370876,"Proteobacteria"
"Ga0187844_100494962_GEODES167","Ga0187844_10049496","NO CLASSIFICATION MH","ATP-binding cassette, subfamily F, member 3",7,23512.9825711947,"Unclassified"
"Ga0187844_100501873_GEODES167","Ga0187844_10050187","Proteobacteria;Betaproteobacteria;Burkholderiales;","cytochrome o ubiquinol oxidase operon protein cyoD",15,27523.4425379632,"Proteobacteria"
"Ga0187844_100692621_GEODES167","Ga0187844_10069262","NO CLASSIFICATION MH","iron complex outermembrane recepter protein",5,119415.681849435,"Unclassified"
"Ga0187844_100753341_GEODES167","Ga0187844_10075334","NO CLASSIFICATION MH","2-oxoglutarate dehydrogenase E1 component",5,7363.13456457902,"Unclassified"
"Ga0187844_100785952_GEODES167","Ga0187844_10078595","NO CLASSIFICATION MH","MFS transporter, MHS family, proline/betaine transporter",9,31250.7555868619,"Unclassified"
"Ga0187844_100806251_GEODES167","Ga0187844_10080625","NO CLASSIFICATION MH","ATP:ADP antiporter, AAA family",6,264767.896074985,"Unclassified"
"Ga0187844_100913261_GEODES167","Ga0187844_10091326","NO CLASSIFICATION MH","phospholipid/cholesterol/gamma-HCH transport system permease protein",2,29399.3222702495,"Unclassified"
"Ga0187844_100971861_GEODES167","Ga0187844_10097186","NO CLASSIFICATION MH","Transcriptional regulator, contains XRE-family HTH domain",13,12899.4392120953,"Unclassified"
"Ga0187844_101237541_GEODES167","Ga0187844_10123754","NO CLASSIFICATION MH","valyl-tRNA synthetase",17,31757.3968326985,"Unclassified"
"Ga0187844_101455062_GEODES167","Ga0187844_10145506","NO CLASSIFICATION MH","ApaG protein",3,23789.3792171815,"Unclassified"
