"Gene","Genome","Taxonomy","Product","Cluster","Totals","Phylum"
"Ga0164295_127291941_GEODES006","Ga0164295_12729194","NO CLASSIFICATION MH","cytochrome c oxidase subunit 3",16,66455.7477819901,"Unclassified"
"Ga0164295_127292471_GEODES006","Ga0164295_12729247","None","hypothetical protein",8,45495.827987915,"Unclassified"
"Ga0164295_127329331_GEODES006","Ga0164295_12732933","NO CLASSIFICATION MH","translation initiation factor 5B",0,50922.4671471158,"Unclassified"
"Ga0164295_127383361_GEODES006","Ga0164295_12738336","None","Leucine Rich repeat-containing protein",31,14894.4532880713,"Unclassified"
"Ga0164295_127434641_GEODES006","Ga0164295_12743464","None","hypothetical protein",5,22081.3834648465,"Unclassified"
"Ga0164295_127463501_GEODES006","Ga0164295_12746350","NO CLASSIFICATION MH","RNA polymerase sigma-54 factor",7,54712.9608331469,"Unclassified"
"Ga0164295_127493781_GEODES006","Ga0164295_12749378","NO CLASSIFICATION MH","hypothetical protein",8,32349.5791091149,"Unclassified"
"Ga0164295_127494451_GEODES006","Ga0164295_12749445","None","hypothetical protein",7,22132.4493661345,"Unclassified"
"Ga0164295_127503031_GEODES006","Ga0164295_12750303","NO CLASSIFICATION MH","endoglucanase",7,19328.9504807256,"Unclassified"
"Ga0164295_127514101_GEODES006","Ga0164295_12751410","NO CLASSIFICATION MH","glutamate synthase (NADPH/NADH) large chain",16,22271.772530262,"Unclassified"
"Ga0164295_127519771_GEODES006","Ga0164295_12751977","None","hypothetical protein",15,22907.0779098154,"Unclassified"
"Ga0164295_127584521_GEODES006","Ga0164295_12758452","NO CLASSIFICATION MH","hypothetical protein",9,68910.252562415,"Unclassified"
"Ga0164295_127623641_GEODES006","Ga0164295_12762364","None","hypothetical protein",9,61533.2732373216,"Unclassified"
"Ga0164295_127626971_GEODES006","Ga0164295_12762697","NO CLASSIFICATION MH","hypothetical protein",13,53526.6588377434,"Unclassified"
"Ga0164295_127634901_GEODES006","Ga0164295_12763490","NO CLASSIFICATION MH","alpha-L-rhamnosidase",3,14325.4960111924,"Unclassified"
"Ga0164295_127639541_GEODES006","Ga0164295_12763954","None","hypothetical protein",28,36587.6955324696,"Unclassified"
"Ga0164295_127652741_GEODES006","Ga0164295_12765274","None","hypothetical protein",27,38832.6837826273,"Unclassified"
"Ga0164295_127652841_GEODES006","Ga0164295_12765284","None","hypothetical protein",1,549544.107168717,"Unclassified"
"Ga0164295_127711941_GEODES006","Ga0164295_12771194","NO CLASSIFICATION MH","S-layer protein",13,35636.9159379831,"Unclassified"
"Ga0164295_127720782_GEODES006","Ga0164295_12772078","None","hypothetical protein",4,20765.1730971098,"Unclassified"
"Ga0164295_127724421_GEODES006","Ga0164295_12772442","NO CLASSIFICATION MH","LysM repeat-containing protein",13,87956.5798456613,"Unclassified"
"Ga0164295_127733991_GEODES006","Ga0164295_12773399","None","hypothetical protein",16,47115.4587177713,"Unclassified"
"Ga0164295_127746811_GEODES006","Ga0164295_12774681","NO CLASSIFICATION MH","dynein heavy chain",31,32411.8484398282,"Unclassified"
"Ga0164295_127753691_GEODES006","Ga0164295_12775369","NO CLASSIFICATION MH","hypothetical protein",3,296489.671706072,"Unclassified"
"Ga0164295_127758921_GEODES006","Ga0164295_12775892","NO CLASSIFICATION MH","phospholipid/cholesterol/gamma-HCH transport system permease protein",25,46756.6666465349,"Unclassified"
"Ga0164295_127768241_GEODES006","Ga0164295_12776824","NO CLASSIFICATION MH","phosphatidylinositol 4-kinase",17,36408.0391942361,"Unclassified"
"Ga0164295_127775561_GEODES006","Ga0164295_12777556","NO CLASSIFICATION MH","HxxPF-repeated domain-containing protein",5,21757.72404453,"Unclassified"
"Ga0164295_127776911_GEODES006","Ga0164295_12777691","NO CLASSIFICATION MH","hypothetical protein",25,30348.5979946638,"Unclassified"
"Ga0164295_127784031_GEODES006","Ga0164295_12778403","NO CLASSIFICATION MH","Mg/Co/Ni transporter MgtE (contains CBS domain)",45,24817.4763633301,"Unclassified"
"Ga0164295_127790591_GEODES006","Ga0164295_12779059","None","hypothetical protein",21,31461.9147225791,"Unclassified"
"Ga0164295_127797681_GEODES006","Ga0164295_12779768","NO CLASSIFICATION MH","Putative citrate transport",8,57493.7734969494,"Unclassified"
"Ga0164295_127800851_GEODES006","Ga0164295_12780085","NO CLASSIFICATION MH","V-type H+-transporting ATPase subunit A",33,13517.4377489413,"Unclassified"
"Ga0164295_127813661_GEODES006","Ga0164295_12781366","None","hypothetical protein",11,24007.3417265637,"Unclassified"
"Ga0164295_127814211_GEODES006","Ga0164295_12781421","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit alpha",1,145699.206990966,"Unclassified"
"Ga0164295_127819961_GEODES006","Ga0164295_12781996","NO CLASSIFICATION MH","23S rRNA (guanosine2251-2'-O)-methyltransferase",5,15358.4191605029,"Unclassified"
"Ga0164295_127841931_GEODES006","Ga0164295_12784193","NO CLASSIFICATION MH","hypothetical protein",11,25896.7038067744,"Unclassified"
"Ga0164295_127857141_GEODES006","Ga0164295_12785714","NO CLASSIFICATION MH","F-type H+-transporting ATPase subunit delta",26,43714.9334180055,"Unclassified"
"Ga0164295_127876101_GEODES006","Ga0164295_12787610","None","hypothetical protein",27,76743.8071907681,"Unclassified"
"Ga0164295_127879271_GEODES006","Ga0164295_12787927","None","hypothetical protein",1,39530.7790270928,"Unclassified"
"Ga0164295_127881071_GEODES006","Ga0164295_12788107","None","hypothetical protein",5,13895.3100044809,"Unclassified"
"Ga0164295_127886661_GEODES006","Ga0164295_12788666","NO CLASSIFICATION MH","protein of unknown function (DUF4397)",10,33830.7327693446,"Unclassified"
"Ga0164295_127890291_GEODES006","Ga0164295_12789029","NO CLASSIFICATION MH","succinate dehydrogenase / fumarate reductase flavoprotein subunit",22,26716.7934878579,"Unclassified"
"Ga0164295_127900931_GEODES006","Ga0164295_12790093","None","hypothetical protein",4,14684.9368315172,"Unclassified"
"Ga0164295_127982881_GEODES006","Ga0164295_12798288","NO CLASSIFICATION MH","putative peptidoglycan lipid II flippase",11,49241.9765698715,"Unclassified"
"Ga0164295_127985381_GEODES006","Ga0164295_12798538","NO CLASSIFICATION MH","triosephosphate isomerase (TIM)",16,14953.0484256916,"Unclassified"
"Ga0164295_128008331_GEODES006","Ga0164295_12800833","NO CLASSIFICATION MH","23S rRNA (cytidine1920-2'-O)/16S rRNA (cytidine1409-2'-O)-methyltransferase",13,49624.3854366623,"Unclassified"
"Ga0164295_128046901_GEODES006","Ga0164295_12804690","None","hypothetical protein",5,29185.7383760055,"Unclassified"
"Ga0164295_128047672_GEODES006","Ga0164295_12804767","None","hypothetical protein",18,22878.9603971637,"Unclassified"
"Ga0164295_128065161_GEODES006","Ga0164295_12806516","None","hypothetical protein",21,17865.1447576088,"Unclassified"
"Ga0164295_128089251_GEODES006","Ga0164295_12808925","NO CLASSIFICATION MH","Regulator of chromosome condensation (RCC1) repeat-containing protein/Regulator of chromosome condensation (RCC1) repeat-containing protein/Regulator of chromosome condensation (RCC1) repeat-containing protein",35,15446.4041471402,"Unclassified"
"Ga0164295_128102861_GEODES006","Ga0164295_12810286","None","hypothetical protein",14,52398.9013322107,"Unclassified"
"Ga0164295_128109271_GEODES006","Ga0164295_12810927","None","hypothetical protein",20,16150.2436916291,"Unclassified"
"Ga0164295_128135441_GEODES006","Ga0164295_12813544","NO CLASSIFICATION MH","biotinidase",12,11163.5793272183,"Unclassified"
"Ga0164295_128146451_GEODES006","Ga0164295_12814645","None","hypothetical protein",14,13899.4843111267,"Unclassified"
"Ga0164295_128152901_GEODES006","Ga0164295_12815290","None","hypothetical protein",22,15256.7097123425,"Unclassified"
"Ga0164295_128160651_GEODES006","Ga0164295_12816065","None","hypothetical protein",2,144457.703412851,"Unclassified"
"Ga0164295_128175521_GEODES006","Ga0164295_12817552","None","hypothetical protein",25,22959.0181789635,"Unclassified"
"Ga0164295_128190801_GEODES006","Ga0164295_12819080","NO CLASSIFICATION MH","YidC/Oxa1 family membrane protein insertase",5,32273.0904744802,"Unclassified"
"Ga0164295_128192861_GEODES006","Ga0164295_12819286","NO CLASSIFICATION MH","TctA family transporter",7,26748.3724090755,"Unclassified"
"Ga0164295_128201011_GEODES006","Ga0164295_12820101","None","hypothetical protein",5,20095.6494826345,"Unclassified"
"Ga0164295_128226211_GEODES006","Ga0164295_12822621","None","Filamin/ABP280 repeat-containing protein",16,13623.0799113952,"Unclassified"
"Ga0164295_128232861_GEODES006","Ga0164295_12823286","None","hypothetical protein",26,13718.7944408927,"Unclassified"
"Ga0164295_128242421_GEODES006","Ga0164295_12824242","NO CLASSIFICATION MH","light-independent protochlorophyllide reductase subunit L",4,75482.1820567953,"Unclassified"
"Ga0164295_128248181_GEODES006","Ga0164295_12824818","NO CLASSIFICATION MH","myo-inositol-1(or 4)-monophosphatase",12,32704.4504764936,"Unclassified"
"Ga0164295_128252841_GEODES006","Ga0164295_12825284","None","hypothetical protein",7,29423.4466974176,"Unclassified"
"Ga0164295_128260991_GEODES006","Ga0164295_12826099","None","hypothetical protein",11,33706.1132849071,"Unclassified"
"Ga0164295_128280561_GEODES006","Ga0164295_12828056","NO CLASSIFICATION MH","cell division protein FtsZ",6,33506.8973168786,"Unclassified"
"Ga0164295_128340961_GEODES006","Ga0164295_12834096","None","hypothetical protein",25,17431.6670603853,"Unclassified"
"Ga0164295_128386181_GEODES006","Ga0164295_12838618","None","hypothetical protein",3,264410.185879343,"Unclassified"
"Ga0164295_128403891_GEODES006","Ga0164295_12840389","None","hypothetical protein",5,14813.5623075156,"Unclassified"
"Ga0164295_128415351_GEODES006","Ga0164295_12841535","None","hypothetical protein",19,31584.182318322,"Unclassified"
"Ga0164295_128441311_GEODES006","Ga0164295_12844131","NO CLASSIFICATION MH","cysteine desulfurase",5,21498.0228408816,"Unclassified"
"Ga0164295_128449081_GEODES006","Ga0164295_12844908","None","hypothetical protein",25,69284.1155811412,"Unclassified"
"Ga0164295_128493831_GEODES006","Ga0164295_12849383","NO CLASSIFICATION MH","glutamine synthetase",3,17188.6174513664,"Unclassified"
"Ga0164295_128494981_GEODES006","Ga0164295_12849498","None","hypothetical protein",4,28527.5960481107,"Unclassified"
"Ga0164295_128506451_GEODES006","Ga0164295_12850645","None","hypothetical protein",25,915245.6192524,"Unclassified"
"Ga0164295_128525732_GEODES006","Ga0164295_12852573","NO CLASSIFICATION MH","small subunit ribosomal protein S7",10,208765.722457586,"Unclassified"
"Ga0164295_128535141_GEODES006","Ga0164295_12853514","None","hypothetical protein",26,30354.2556766826,"Unclassified"
"Ga0164295_128608511_GEODES006","Ga0164295_12860851","None","hypothetical protein",16,53034.9722719689,"Unclassified"
"Ga0164295_128613901_GEODES006","Ga0164295_12861390","NO CLASSIFICATION MH","Uncharacterized conserved protein, DUF1501 family",7,25654.1418185335,"Unclassified"
"Ga0164295_128675151_GEODES006","Ga0164295_12867515","None","hypothetical protein",15,61541.614021672,"Unclassified"
"Ga0164295_128688821_GEODES006","Ga0164295_12868882","None","hypothetical protein",1,11843.28451199,"Unclassified"
"Ga0164295_128692681_GEODES006","Ga0164295_12869268","NO CLASSIFICATION MH","multiple sugar transport system substrate-binding protein",8,27337.5126051456,"Unclassified"
"Ga0164295_128736631_GEODES006","Ga0164295_12873663","None","hypothetical protein",44,16623.1547995493,"Unclassified"
"Ga0164295_128756041_GEODES006","Ga0164295_12875604","None","hypothetical protein",3,30222.8208330599,"Unclassified"
"Ga0164295_128762751_GEODES006","Ga0164295_12876275","None","hypothetical protein",17,21754.6262027638,"Unclassified"
"Ga0164295_128808961_GEODES006","Ga0164295_12880896","NO CLASSIFICATION MH","UDP-N-acetylmuramate-alanine ligase",17,15768.043845242,"Unclassified"
"Ga0164295_128821011_GEODES006","Ga0164295_12882101","None","hypothetical protein",8,25020.7295764101,"Unclassified"
"Ga0164295_128821041_GEODES006","Ga0164295_12882104","NO CLASSIFICATION MH","carboxyl-terminal processing protease",7,14920.6373223704,"Unclassified"
"Ga0164295_128829571_GEODES006","Ga0164295_12882957","None","hypothetical protein",3,98407.1305193907,"Unclassified"
"Ga0164295_128862671_GEODES006","Ga0164295_12886267","None","hypothetical protein",32,15594.8580210696,"Unclassified"
"Ga0164295_128882771_GEODES006","Ga0164295_12888277","NO CLASSIFICATION MH","Repeat domain-containing protein",36,49626.9918091892,"Unclassified"
"Ga0164295_128940801_GEODES006","Ga0164295_12894080","NO CLASSIFICATION MH","Translationally controlled tumour protein",6,39424.410623829,"Unclassified"
"Ga0164295_128952651_GEODES006","Ga0164295_12895265","None","hypothetical protein",2,20304.0451485844,"Unclassified"
"Ga0164295_129032371_GEODES006","Ga0164295_12903237","None","hypothetical protein",6,481119.853677795,"Unclassified"
"Ga0164295_129041941_GEODES006","Ga0164295_12904194","None","hypothetical protein",7,75372.0148067069,"Unclassified"
"Ga0164295_129048501_GEODES006","Ga0164295_12904850","NO CLASSIFICATION MH","cytochrome c oxidase subunit 3",8,35293.7291324344,"Unclassified"
"Ga0164295_129052961_GEODES006","Ga0164295_12905296","NO CLASSIFICATION MH","tRNA-specific 2-thiouridylase",30,11990.1344754734,"Unclassified"
"Ga0164295_129063931_GEODES006","Ga0164295_12906393","None","hypothetical protein",12,14160.9644444356,"Unclassified"
"Ga0164295_129078301_GEODES006","Ga0164295_12907830","NO CLASSIFICATION MH","hypothetical protein",9,59711.4174103215,"Unclassified"
"Ga0164295_129088241_GEODES006","Ga0164295_12908824","NO CLASSIFICATION MH","hypothetical protein",5,38444.7575696703,"Unclassified"
"Ga0164295_129090801_GEODES006","Ga0164295_12909080","NO CLASSIFICATION MH","cell migration-inducing and hyaluronan-binding protein",3,36369.7103930122,"Unclassified"
"Ga0164295_129091821_GEODES006","Ga0164295_12909182","None","hypothetical protein",18,13314.6687596628,"Unclassified"
"Ga0164295_129092691_GEODES006","Ga0164295_12909269","None","hypothetical protein",5,20846.6668613731,"Unclassified"
"Ga0164295_129100201_GEODES006","Ga0164295_12910020","None","hypothetical protein",3,179232.533291647,"Unclassified"
"Ga0164295_129117861_GEODES006","Ga0164295_12911786","NO CLASSIFICATION MH","chaperonin GroEL",9,144873.28716238,"Unclassified"
"Ga0164295_129180871_GEODES006","Ga0164295_12918087","NO CLASSIFICATION MH","sulfate adenylyltransferase subunit 1",9,237973.595970845,"Unclassified"
"Ga0164295_129206511_GEODES006","Ga0164295_12920651","NO CLASSIFICATION MH","hypothetical protein",1,79220.9899518137,"Unclassified"
"Ga0164295_129238581_GEODES006","Ga0164295_12923858","None","hypothetical protein",1,27027.3758848082,"Unclassified"
"Ga0164295_129259971_GEODES006","Ga0164295_12925997","None","hypothetical protein",21,20577.0005519614,"Unclassified"
"Ga0164295_129267251_GEODES006","Ga0164295_12926725","NO CLASSIFICATION MH","Predicted RNA methylase",17,15477.1373900163,"Unclassified"
"Ga0164295_129267551_GEODES006","Ga0164295_12926755","NO CLASSIFICATION MH","Ankyrin repeat",18,16479.5054335868,"Unclassified"
"Ga0164295_129274121_GEODES006","Ga0164295_12927412","None","hypothetical protein",18,13406.0355496424,"Unclassified"
"Ga0164295_129274941_GEODES006","Ga0164295_12927494","None","hypothetical protein",17,17711.7453415811,"Unclassified"
"Ga0164295_129303341_GEODES006","Ga0164295_12930334","NO CLASSIFICATION MH","dynein heavy chain",6,20496.0195326494,"Unclassified"
"Ga0164295_129336611_GEODES006","Ga0164295_12933661","None","Substrate binding domain of ABC-type glycine betaine transport system",18,20281.676487228,"Unclassified"
"Ga0164295_129344991_GEODES006","Ga0164295_12934499","None","hypothetical protein",20,29785.8414432523,"Unclassified"
"Ga0164295_129374411_GEODES006","Ga0164295_12937441","None","hypothetical protein",5,37581.3322756799,"Unclassified"
"Ga0164295_129375361_GEODES006","Ga0164295_12937536","NO CLASSIFICATION MH","hypothetical protein",6,16695.3308869979,"Unclassified"
"Ga0164295_129404541_GEODES006","Ga0164295_12940454","None","hypothetical protein",11,21459.0926953617,"Unclassified"
"Ga0164295_129430251_GEODES006","Ga0164295_12943025","NO CLASSIFICATION MH","3-isopropylmalate dehydrogenase",6,21213.0545135041,"Unclassified"
"Ga0164295_129480991_GEODES006","Ga0164295_12948099","None","hypothetical protein",18,12695.1472185101,"Unclassified"
"Ga0164295_129492411_GEODES006","Ga0164295_12949241","None","hypothetical protein",32,15003.0558041519,"Unclassified"
"Ga0164295_129503071_GEODES006","Ga0164295_12950307","None","Lysophospholipase L1",8,21057.0105794677,"Unclassified"
"Ga0164295_129506781_GEODES006","Ga0164295_12950678","None","hypothetical protein",39,12329.5465101291,"Unclassified"
"Ga0164295_129510301_GEODES006","Ga0164295_12951030","NO CLASSIFICATION MH","hypothetical protein",22,15548.2216124494,"Unclassified"
"Ga0164295_129533741_GEODES006","Ga0164295_12953374","None","hypothetical protein",7,20246.623266563,"Unclassified"
"Ga0164295_129550601_GEODES006","Ga0164295_12955060","None","hypothetical protein",19,21355.5662120317,"Unclassified"
"Ga0164295_129560381_GEODES006","Ga0164295_12956038","None","hypothetical protein",9,180042.486549485,"Unclassified"
"Ga0164295_129571241_GEODES006","Ga0164295_12957124","NO CLASSIFICATION MH","p21-activated kinase 1",18,12529.1815765903,"Unclassified"
"Ga0164295_129639171_GEODES006","Ga0164295_12963917","None","hypothetical protein",14,25561.0530707393,"Unclassified"
